Source,Target,Score
pdb1kar_A_0502_HSM.pdb,pdb7am8_A_0302_AKR.pdb,0.57
pdb1kar_A_0502_HSM.pdb,pdb1rdl_1_0001_MMA.pdb,0.57
pdb1kar_A_0502_HSM.pdb,pdb2rjr_A_1001_295.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5eyw_A_0301_PGA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5kxh_A_0403_GDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9em9_A_0801_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4ivq_A_0501_I43.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7tja_A_0101_DBV.pdb,0.73
pdb1kar_A_0502_HSM.pdb,pdb4zxp_A_0164_CSO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2vez_A_0201_ACO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1sqx_C_0381_HEC.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1xvv_A_0501_CCQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7pav_B_0801_6IO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1i1n_A_1300_SAH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1ouy_A_0501_094.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb3uko_A_0402_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1zb7_A_0501_FLC.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb4bcn_A_1299_T9N.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8hju_M_0703_BCL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7f4e_C_0009_LBZ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6vp0_C_0605_3VV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3sqy_X_0168_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4n1s_A_0201_WM4.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8tb5_A_0902_ZOQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4j1x_A_0202_1JJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8rja_B_0503_MGD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3uqd_B_0401_FBP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1whs_A_0460_ACY.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb2qch_A_0001_5IU.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4ejw_A_2001_SRY.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3h8l_A_1001_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8xjm_R_0601_7WT.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6iuf_A_0101_ACO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7u5f_A_0300_5GP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6ut6_B_0501_GSP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1yvd_A_0900_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1zak_A_0223_AP5.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5uep_A_0501_88P.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb3mi2_A_0001_PFU.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8q59_A_0303_JP9.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2w1h_A_1299_L0F.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2go4_A_0901_TUX.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2p7q_A_2002_GG6.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5tbt_A_0301_CTN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3py0_A_0301_SU9.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6s8n_G_0401_L0W.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2fkn_A_5555_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2jfg_A_1441_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8b6j_C_0501_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1n2e_A_0801_APC.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5drt_A_0401_5EG.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1i1h_A_1121_COJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4wbj_A_0201_SIN.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb1jbv_A_0999_ACP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6e54_A_0401_HUM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5qy7_B_0401_USJ.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb3etj_A_0400_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1pz1_A_0500_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9ktr_A_1005_SF4.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8cvn_A_0301_NAI.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5r0c_B_0401_R8V.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb4ddh_A_0403_MS0.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7xg9_A_0301_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2vxk_A_1193_COA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2cig_A_0200_1DG.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3jyf_B_0343_TAM.pdb,0.57
pdb1kar_A_0502_HSM.pdb,pdb6bal_A_0401_LMR.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb6fqz_A_0501_6PG.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3d2h_A_0601_FSH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5cjt_A_1103_CO6.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2c92_A_0701_TP6.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8vsi_B_0702_AOV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4muk_A_0401_2DV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6mhz_A_0301_AOV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7di3_A_0401_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4iy8_A_0301_P6G.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7cpq_B_0501_G9X.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2xnb_A_1299_Y8L.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7cj6_A_0302_PSJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5oq9_A_0062_VYA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7ylo_A_0401_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3pc3_A_0701_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8t3p_A_0501_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4nm9_A_2001_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5ie2_A_0601_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6pme_A_0802_OOY.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8egy_A_0401_PLP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4xq0_A_0170_BFD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6yhd_A_0401_1WK.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1kmv_A_0202_NDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5a0e_C_0004_MVA.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb4cqn_A_1862_ILA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3b1n_A_0402_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4gl4_A_0403_NAI.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9gd4_A_0401_GDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6gj4_B_0503_EZW.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2jae_A_1490_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6lpn_A_0601_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4kq7_B_0507_1PE.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8oq2_A_0401_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3v7s_A_0401_36F.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8d4z_A_2001_QBL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7upi_A_0201_GTP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6o34_A_0201_2PE.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5l69_K_0301_79P.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6nd7_A_0401_NDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8p0a_A_2000_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7vr4_A_0401_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5d79_A_0603_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5x68_A_0401_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1us0_A_0318_NDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5obi_A_0503_OBL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5jhr_K_0301_6KF.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1xvg_A_3803_BRJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6rcm_A_0402_K0N.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8vlt_L_0301_MAN.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb6cd1_A_0601_PLS.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5l3s_A_0301_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6st5_A_1102_ANP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3sw7_A_0299_19K.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3n7u_A_0401_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7nyw_A_1502_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4gu5_A_0602_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1xu9_A_0001_NDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7mau_B_0501_DIO.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb7jxh_B_1101_VOY.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4biw_A_0501_ANP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2c8m_A_0900_LPA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4gu8_E_0301_DTT.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4xtx_A_0301_590.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8bef_y_0302_BCO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3e5h_A_0201_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8dcd_A_0501_GTP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8rdl_A_0900_SAH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1hoo_A_0432_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3it7_A_0300_TLA.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb4op0_A_0301_BT5.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7f6w_A_0602_PG6.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb6agk_B_0506_9WR.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7mdc_A_0609_YX7.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7bk3_A_0301_U0T.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5y6q_C_0802_MCN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5dv5_A_0301_PKZ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7ukz_A_0401_NK3.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3en1_A_0457_MBN.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8g6e_L_0301_YRE.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9bi4_C_1401_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3itg_A_2001_FDA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6zzs_A_0302_QT8.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb4euu_A_0401_BX7.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2g9x_A_0299_NU5.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3okj_K_0300_EP9.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4ree_A_0302_3MZ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5yid_A_0401_K95.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3c75_L_0057_TRQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2c9j_A_0062_CRQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9cp8_A_0502_3SL.pdb,0.82
pdb1kar_A_0502_HSM.pdb,pdb5c93_A_0701_ACP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7q1d_B_0302_BTB.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8j3o_A_0401_NAI.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5l6c_K_0301_6NV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1q8y_A_0810_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7pda_A_0502_4LU.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7os4_E_0101_QVR.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4kcg_A_0301_1QC.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6q32_A_0501_NWS.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2gqt_A_0601_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8ajk_A_0602_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8u3z_N_0901_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6jw7_A_0401_NAI.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4jf1_A_0501_PLP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8bzx_A_0601_SW6.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7zyy_A_1205_ACO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3s00_A_0461_Z60.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8jpo_A_0904_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4m12_A_0701_1YZ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2rjs_A_1001_296.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2zla_A_0500_VDB.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5vdb_A_0207_93M.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3ahc_A_0827_TPP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2hs0_A_1065_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6efn_A_0501_SAM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1t3q_B_4921_MCN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7db9_B_0507_IC1.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7okp_E_0101_QVR.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4guu_A_0901_FA9.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb6w2j_A_1601_374.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5xz9_A_0401_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5v9o_A_0203_91G.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6bsn_A_2001_FDA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5lte_A_0501_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7yfc_R_0602_CLR.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb7xzo_A_0602_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4ntg_A_0301_1PZ.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb2ix0_A_1645_C5P.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb6paq_A_0701_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3fmn_A_0361_530.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb5nd5_A_0801_TPP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1koj_A_0902_PAN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3unk_A_0299_0BY.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3wq9_A_0301_YUK.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4m6k_A_0202_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3bnj_A_0513_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3phe_A_0999_C9A.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4v0r_A_1884_GTP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5kox_A_0501_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7gg3_A_0404_OOL.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb5yls_B_0504_Y50.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9f5e_A_0201_JFP.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb1xve_A_1172_3BB.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3i0p_A_0401_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1kqp_A_3001_ADJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1o9i_A_0270_O.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb4n1n_A_0201_UNU.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb6k9v_B_0504_D3L.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7r41_K_0401_CDL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1h1s_A_1298_4SP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5is7_A_0504_DSH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7qh2_B_0301_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7f20_A_0401_FMN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3hzt_A_0540_J60.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5qtm_A_0304_PWA.pdb,0.57
pdb1kar_A_0502_HSM.pdb,pdb2wtd_A_1513_ZZK.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4j1w_A_0202_FFQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1mez_A_1455_2SA.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb7dz7_H_0204_LHG.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8qvu_E_0201_WYL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6ccn_A_0201_EXS.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3kp4_A_2001_MII.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5g3l_D_0069_ME0.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4hh0_A_0501_FMN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3ahg_A_0827_HTD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6x8f_A_4001_UWP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8dni_A_0303_U4L.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1dvh_A_0080_HEC.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7jvg_A_0201_1AG.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5ag1_A_1458_N7H.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6hqv_A_1601_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2vzz_A_0601_SCA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5ufw_A_0601_86V.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6fin_A_1009_DJQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3flq_A_0361_891.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1gyq_A_0361_NBD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3sjg_A_0001_SDR.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7yx0_A_0201_FMN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8bob_C_0501_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2hs3_A_2166_FGR.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3ew5_A_0009_1GP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2wtc_A_1513_VGM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6r9n_A_0304_O.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb6fex_A_1001_D6Z.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7y5x_A_0807_PC1.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5n28_A_0429_TRX.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4ao4_A_1446_PLK.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5i3a_A_0303_HQE.pdb,0.5
pdb1kar_A_0502_HSM.pdb,pdb5m42_A_2001_FMN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6aa8_E_0301_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4uxh_A_1180_T5A.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2ahr_A_1500_NAP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8swl_A_0501_HEM.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7f40_A_0601_3IX.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4p4f_A_0820_2GB.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5h92_A_0702_SRM.pdb,0.55
pdb1kar_A_0502_HSM.pdb,pdb7swu_A_0066_CIV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3r1k_A_0403_ACM.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8ahu_A_0302_LCS.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6qv0_B_0600_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6zz6_A_2000_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2c9i_A_0063_CRQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3b1u_A_0800_YFF.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4i1i_A_0400_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4xty_A_0301_44L.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb1f52_A_4471_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7col_A_0501_NDP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2ymq_A_0018_ASL.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7wst_A_0803_554.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9oc4_B_0702_ADP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6geh_A_0635_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8xm7_D_0202_GTP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6g9a_A_0404_ESQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5c1m_A_0057_YCM.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb5lip_A_0400_OCP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7zi2_A_0302_J7W.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8c0z_A_0702_T7R.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6f7c_B_0503_CVT.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8gy3_C_0801_PCD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2qor_A_0197_5GP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6vn3_A_0601_R3Y.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8e81_A_0301_UU6.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5l3q_A_0502_GNP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3kaa_B_0120_PSF.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3ed1_A_0401_GA3.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5upf_A_0901_8HV.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5it1_A_0402_2OH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5h5q_A_0073_OCS.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb7koe_A_0301_FAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2i62_A_4001_SAH.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4uqu_A_0503_BVQ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3igj_A_0188_ACO.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2ekp_A_1300_NAD.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb7ekl_A_0901_ATP.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6c8c_B_0201_EQ7.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb5yie_A_0403_8VF.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb9gn4_A_0201_CTN.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3evf_A_0902_GTA.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8pz6_A_4000_IG5.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb8b65_A_0066_QYX.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb4hkp_A_0304_TKW.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6e9p_B_0501_HDJ.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb2vvi_A_0064_7R0.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb3v7c_A_0401_C77.pdb,0.45
pdb1kar_A_0502_HSM.pdb,pdb6hmz_A_0011_MVA.pdb,0.44
pdb1kar_A_0502_HSM.pdb,pdb8up4_A_0501_FAD.pdb,0.45
